-0.78633,1.1326,1.6171,-0.070924,-0.21376,-0.94849
-1.8484,-0.12637,-0.30499,-0.18017,0.59304,0.5166
-0.98481,1.0096,1.565,0.056663,-0.89963,-0.85839
-1.6267,0.19382,1.116,0.75008,0.82289,-0.77369
-1.4907,1.0116,-0.96528,-0.26653,1.0864,-0.12143
-2.0252,0.30175,-0.068474,1.0191,0.86094,0.053424
-2.2006,0.23641,0.31351,0.43674,0.8395,0.050123
-1.9822,-0.42623,0.15428,0.76265,0.97451,0.57518
-1.38,1.649,-0.13903,-0.39555,-0.6775,0.086127
-2.0035,-0.52194,0.16271,0.85412,0.86696,0.31062
-2.0659,-0.46318,0.17909,0.38602,0.80151,0.48479
-1.8859,1.2351,0.59666,0.084604,0.19228,-0.60784
-2.1878,0.61767,0.43454,0.23889,0.7569,0.11089
-1.8386,-0.72803,0.12676,0.69355,1.1831,0.41264
-2.2502,0.16409,0.40195,0.42942,0.48797,0.25773
-1.8551,-0.91544,0.61279,0.526,0.8587,0.51317
-1.8764,-0.75243,0.19566,0.84674,0.93201,0.52088
-2.0969,-0.33134,0.39137,0.80448,0.74033,0.35495
-1.9223,-0.013774,0.44051,0.75628,0.79423,0.64569
-1.5868,-0.64583,0.072675,0.9669,1.1799,0.61187
-1.7324,-0.017561,0.45908,1.2246,0.87143,-0.082834
-1.6661,-0.1812,0.005246,1.0973,1.0525,0.49111
-1.5661,-0.33913,0.20613,1.1767,0.87202,0.59456
-1.7943,-0.21246,-0.000183,1.052,1.1699,-0.45166
-2.1283,0.18892,1.0284,0.36925,0.45582,-0.077931
-2.1102,0.38617,-0.18937,0.67412,0.8676,0.39299
-2.1135,0.37417,0.59145,-0.33951,0.80808,0.4883
-2.11,0.044368,1.1121,0.29736,0.29464,-0.004349
-2.2154,0.34626,0.017187,0.43956,0.64137,0.1982
-1.0839,1.573,1.1399,-0.91158,-0.21704,-0.40575
-2.1738,0.60138,0.86455,0.17482,0.34102,0.093182
-1.4226,1.2489,1.2627,-0.68858,0.17261,-0.56401
-1.7539,1.1249,1.1451,-0.34265,0.046674,-0.42885
-1.5803,-0.78583,-0.25092,1.2193,1.1243,0.26727
-1.5983,-0.28306,0.15816,1.2891,1.1761,-0.47109
-2.1306,0.59411,0.39751,0.1407,0.9187,0.24305
-2.0739,-0.43221,0.2746,0.49614,0.93146,0.39798
-2.0602,0.89408,0.56422,0.51657,0.51998,-0.27273
-1.7952,1.3354,0.57064,0.47522,0.25367,-0.5331
-1.9615,-0.37479,-0.31822,0.40442,0.94355,0.61264
-1.8357,0.40766,0.4332,0.63415,1.1274,-0.77653
-2.1132,0.052584,0.22509,0.54051,1.0795,0.11701
-2.0372,-0.29482,0.27709,0.042246,1.1154,0.586
-1.8874,-0.65525,0.031766,1.0789,0.79602,0.25799
-1.7938,1.1515,0.92723,0.30024,0.30139,-0.5497
-1.7438,0.18452,-0.30953,0.69292,1.3374,0.44246
-2.1839,-0.019474,0.16633,0.33942,0.84279,0.50427
-2.0268,-0.13214,-0.29946,0.2764,0.93091,0.79786
-1.8466,-0.071625,0.089712,1.0708,1.073,0.18097
-2.0753,0.1232,0.54566,0.62653,0.68016,0.55985
-1.9288,0.64189,0.57925,0.95218,0.51837,-0.1999
-1.8802,-0.67177,0.54078,0.73386,0.93898,0.51828
-1.5986,-0.3093,0.22585,-0.10904,1.3861,-0.59836
-2.0213,-0.4843,0.41876,0.66826,0.9395,0.41349
