0.47272,-1.7132,-0.91622,-0.13158,0.43367,0.73121
0.27398,-1.9593,-0.67495,0.18987,0.61674,0.83752
-0.97714,-1.0955,-1.0857,0.66472,1.0285,0.51676
-1.4028,-0.97117,-0.38906,-0.15695,1.1847,0.82386
-1.5614,-0.70497,-0.4289,-0.089461,0.51204,1.0171
-0.87619,-0.9233,-0.94718,-0.40535,0.98557,1.0944
-0.90847,-1.0298,-0.97488,-0.11674,0.77416,1.0708
-0.90549,-1.281,-0.78309,0.53727,1.3482,0.20138
-0.98319,-1.1363,-0.8139,-0.039306,1.2849,0.88182
-1.199,-1.026,-0.90617,0.55687,1.1694,0.59303
-1.6817,-0.97901,-0.2496,0.59028,0.84815,0.7288
-1.069,-1.2423,-0.50304,-0.054408,1.3872,0.60637
-0.97987,-1.2001,-0.91501,0.89568,1.1457,0.31165
-0.78167,-1.466,-0.70876,0.12384,1.1073,0.92488
-0.84156,-1.0006,-1.0373,-0.1466,0.73655,1.0224
-0.82243,-0.92242,-1.0699,-0.29096,0.94733,0.9875
-1.1041,-1.1746,-0.7741,0.19023,1.0932,0.83236
-1.0251,-1.0221,-0.9006,0.21935,0.35641,1.415
-1.1046,-1.1595,-0.73914,0.17103,1.0033,1.2151
-0.97713,-1.2645,-0.75525,0.07162,1.0788,0.95666
-1.281,-1.2555,-0.31297,0.022587,0.82804,0.97843
-0.96373,-1.1473,-0.95405,0.18665,1.0807,0.78426
-1.4051,-1.3127,-0.18137,0.53652,0.76294,1.0452
-0.94492,-0.97629,-0.99738,-0.10291,0.75018,1.079
-0.91278,-1.3719,-0.75862,0.28957,1.1655,0.84831
-0.84071,-1.3212,-0.95963,0.61456,1.1557,0.69113
-1.6045,-0.8672,-0.4714,0.33302,1.07,0.83959
-0.90526,-1.1933,-0.94286,0.1286,1.0213,0.84796
-1.1072,-1.2007,-0.77463,0.33133,1.0973,0.98628
-1.2659,-0.76436,-0.88133,-0.050219,1.1172,1.1281
-1.6912,-0.97237,-0.10104,0.55875,1.1158,0.67349
-1.4519,-0.75287,-0.59235,-0.14765,1.1755,0.9375
-1.3775,-0.93014,-0.5045,-0.15924,0.95358,0.931
-0.94804,-1.2039,-0.80746,-0.020428,1.0966,1.0503
-1.4747,-0.86091,-0.65013,0.21799,0.80944,0.83583
-1.1119,-1.0362,-0.94998,0.33209,0.93555,0.66351
-1.5621,-0.69471,-0.37203,-0.073217,0.34462,1.0448
-1.052,-0.97786,-0.98383,0.19478,1.3581,0.63082
-1.3668,-0.9649,-0.51227,-0.095747,1.1506,0.94357
-1.4603,-0.98453,-0.46674,0.19739,0.96453,1.1752
-1.2282,-1.0526,-0.87194,0.5085,0.86725,0.75847
-1.1581,-1.1217,-0.86801,0.45736,0.80271,0.86671
-0.98005,-0.98252,-1.1576,0.34368,0.90901,0.7819
-0.95905,-0.56035,-1.2145,-0.34859,1.0686,1.0016
-1.2849,-1.2045,-0.5727,0.39193,0.82506,0.79238
-1.1207,-0.83061,-1.0153,-0.025632,0.8848,0.95686
-0.60466,-0.91607,-0.80882,-0.79056,0.64678,1.097
-0.70084,-0.88023,-0.69161,-0.71057,0.35092,1.0306
-1.3852,-0.32943,-1.151,0.27123,1.3249,0.71584
-0.26719,-1.4737,-1.0817,0.060458,0.88041,0.80406
