1.1638,-1.7581,-0.31495,0.28387,-0.6779,0.47018
0.95555,-1.4896,-0.49906,-0.099143,-0.67445,1.4144
1.4546,-0.73515,-0.073602,-0.6189,-0.7897,1.3915
1.6986,-1.2686,-0.37551,0.99682,-0.31916,-0.34484
1.3028,-1.3386,-0.55516,-0.1014,-0.67417,1.3173
1.4319,-1.8199,0.056708,0.62822,-0.46153,0.001474
1.2352,-1.7966,-0.062241,0.41659,-0.76733,0.53973
1.928,-1.1381,-0.58318,0.056551,-0.73121,0.22585
1.9373,-1.0947,-0.42304,-0.1655,-0.82344,0.31656
1.5799,-1.7751,-0.13612,0.28206,-0.37217,0.093242
1.8578,-1.2863,-0.3381,0.062704,-0.19952,0.5563
1.2983,-1.615,0.082606,-0.51777,-0.49832,0.17703
1.5749,-1.3772,-0.80793,0.42683,-0.65487,0.35693
0.90605,-2.075,-0.28446,0.34709,-0.019379,0.42448
1.4219,-1.7233,-0.52233,0.28315,-0.41498,0.36212
1.5674,-1.6452,-0.3859,0.23901,-0.45924,0.64676
1.0964,-1.7286,-0.52935,0.075671,-0.43412,1.0603
1.4639,-1.3117,-0.83607,-0.48548,-0.23891,0.42747
1.2322,-1.9909,-0.16637,0.19763,-0.16856,0.3442
1.28,-1.6501,-0.73167,0.30504,-0.42465,0.40536
1.3848,-1.7739,-0.063955,0.67558,-0.49573,-0.17335
1.349,-1.6291,-0.55087,0.76803,-0.58913,0.5175
1.7211,-1.3482,-0.44398,0.70681,-0.71272,0.11761
1.2444,-1.7738,-0.64249,0.48122,-0.22046,0.14144
1.2667,-1.7345,-0.6053,0.25806,-0.42612,0.58859
1.364,-1.5507,-0.59239,0.35177,-0.50414,1.0006
1.0586,-1.7795,-0.4801,1.0393,-0.45343,0.24773
1.1303,-1.6297,-0.74477,0.44622,-0.55584,0.88585
1.873,-1.4769,-0.3028,0.042197,-0.30714,-0.14642
1.0621,-2.0222,-0.2909,0.41662,-0.16325,0.5033
1.2066,-1.996,0.58691,0.37234,-0.046677,0.12194
1.2645,-1.9466,0.11679,0.6703,-0.34357,0.15281
